|cve-ids|ex_url|types
5828|CVE-2015-1877|http://www.openwall.com/lists/oss-security/2015/02/18/9|
5829|CVE-2021-3489|https://www.openwall.com/lists/oss-security/2021/05/11/10|
5830|CVE-2021-3490|https://www.openwall.com/lists/oss-security/2021/05/11/11|
5831|CVE-2021-3491|https://www.openwall.com/lists/oss-security/2021/05/11/13|
5832|CVE-2014-0048|http://www.openwall.com/lists/oss-security/2015/03/24/18|Mailing List,Third Party Advisory
5833|CVE-2014-0048|http://www.openwall.com/lists/oss-security/2015/03/24/22|Mailing List,Third Party Advisory
5834|CVE-2014-1860|http://www.openwall.com/lists/oss-security/2014/02/03/14|Patch,Mailing List,Third Party Advisory
5835|CVE-2014-1860|http://www.openwall.com/lists/oss-security/2014/02/07/7|Mailing List,Third Party Advisory
5836|CVE-2019-19332|https://www.openwall.com/lists/oss-security/2019/12/16/1|Exploit,Mailing List,Third Party Advisory
5837|CVE-2012-2142|http://www.openwall.com/lists/oss-security/2013/08/09/5|Exploit,Mailing List,Third Party Advisory
5838|CVE-2012-2142|http://www.openwall.com/lists/oss-security/2013/08/09/6|Exploit,Mailing List,Third Party Advisory
5839|CVE-2014-4982,CVE-2014-4981|http://www.openwall.com/lists/oss-security/2014/07/23/6|Mailing List,Third Party Advisory
5840|CVE-2011-4595|https://www.openwall.com/lists/oss-security/2011/12/08/5|Exploit,Mailing List,Third Party Advisory
5841|CVE-2019-0219|http://www.openwall.com/lists/oss-security/2019/11/28/1|Mailing List,Third Party Advisory
5842|CVE-2019-12399|http://www.openwall.com/lists/oss-security/2020/01/14/1|Mailing List,Third Party Advisory
5843|CVE-2014-4609|http://www.openwall.com/lists/oss-security/2014/06/26/22|Mailing List,Third Party Advisory
5844|CVE-2014-4610|http://www.openwall.com/lists/oss-security/2014/06/26/23|Exploit,Mailing List,Third Party Advisory
5845|CVE-2019-12398|http://www.openwall.com/lists/oss-security/2020/01/14/2|Mailing List,Third Party Advisory
5846|CVE-2011-3203|https://www.openwall.com/lists/oss-security/2011/08/30/6|Exploit,Mailing List,Third Party Advisory
5847|CVE-2011-2706|https://www.openwall.com/lists/oss-security/2011/07/20/17|Mailing List,Third Party Advisory
5848|CVE-2011-2933|https://www.openwall.com/lists/oss-security/2011/08/19/12|Exploit,Mailing List,Third Party Advisory
5849|CVE-2011-2934|https://www.openwall.com/lists/oss-security/2011/08/19/13|Exploit,Mailing List,Third Party Advisory
5850|CVE-2011-3183|https://www.openwall.com/lists/oss-security/2011/08/22/11|Exploit,Mailing List,Third Party Advisory
5851|CVE-2011-3202|https://www.openwall.com/lists/oss-security/2011/08/30/5|Exploit,Mailing List,Third Party Advisory
5852|CVE-2011-2714,CVE-2011-2715|https://www.openwall.com/lists/oss-security/2011/07/26/8|Mailing List,Third Party Advisory
5853|CVE-2012-1563,CVE-2012-1562|http://www.openwall.com/lists/oss-security/2012/03/19/11|Mailing List,Third Party Advisory
5854|CVE-2011-4908,CVE-2011-4907,CVE-2011-4906|https://www.openwall.com/lists/oss-security/2011/12/25/7|Mailing List,Third Party Advisory
5855|CVE-2012-0070|http://www.openwall.com/lists/oss-security/2012/01/20/7|Mailing List,Third Party Advisory
5856|CVE-2020-2096|http://www.openwall.com/lists/oss-security/2020/01/15/1|Mailing List,Third Party Advisory
5857|CVE-2005-4891|http://www.openwall.com/lists/oss-security/2012/11/14/10|Mailing List,Third Party Advisory
5858|CVE-2020-2656,CVE-2020-2696|http://www.openwall.com/lists/oss-security/2020/01/20/2|Third Party Advisory
5859|CVE-2009-3724|https://www.openwall.com/lists/oss-security/2009/10/29/5|Exploit,Patch,Mailing List,Third Party Advisory
5860|CVE-2009-5025|https://www.openwall.com/lists/oss-security/2011/07/26/7|Mailing List,Third Party Advisory
5861|CVE-2013-0192,CVE-2009-5068|http://www.openwall.com/lists/oss-security/2013/02/01/4|Mailing List,Third Party Advisory
5862|CVE-2020-13954,CVE-2019-17573|http://www.openwall.com/lists/oss-security/2020/11/12/2|Vendor Advisory,Mailing List,Third Party Advisory
5863|CVE-2020-7039|http://www.openwall.com/lists/oss-security/2020/01/16/2|Patch,Mailing List,Third Party Advisory
5864|CVE-2019-20384|http://www.openwall.com/lists/oss-security/2020/01/21/1|Exploit,Mailing List,Third Party Advisory
5865|CVE-2011-4095,CVE-2011-4094|https://www.openwall.com/lists/oss-security/2011/10/31/4|Mailing List,Exploit,Third Party Advisory
5866|CVE-2011-4322|https://www.openwall.com/lists/oss-security/2011/11/21/2|Mailing List,Third Party Advisory
5867|CVE-2020-7211|http://www.openwall.com/lists/oss-security/2020/01/17/2|Mailing List,Third Party Advisory
5868|CVE-2019-18932|http://www.openwall.com/lists/oss-security/2020/01/20/6|Mailing List,Third Party Advisory
5869|CVE-2019-18932|http://www.openwall.com/lists/oss-security/2020/01/27/1|Mailing List,Third Party Advisory
5870|CVE-2020-5202|http://www.openwall.com/lists/oss-security/2020/01/20/4|Exploit,Mailing List,Third Party Advisory
5871|CVE-2020-7040|http://www.openwall.com/lists/oss-security/2020/01/20/3|Mailing List,Third Party Advisory
5872|CVE-2020-7040|http://www.openwall.com/lists/oss-security/2020/01/21/2|Mailing List,Third Party Advisory
5873|CVE-2020-7040|http://www.openwall.com/lists/oss-security/2020/01/22/2|Mailing List,Third Party Advisory
5874|CVE-2020-7040|http://www.openwall.com/lists/oss-security/2020/01/22/3|Mailing List,Third Party Advisory
5875|CVE-2020-7040|http://www.openwall.com/lists/oss-security/2020/01/23/1|Mailing List,Third Party Advisory
5876|CVE-2011-4943|http://www.openwall.com/lists/oss-security/2012/03/23/16|Mailing List,Third Party Advisory
5877|CVE-2011-3582|https://www.openwall.com/lists/oss-security/2011/09/30/3|Exploit,Patch,Mailing List,Third Party Advisory
5878|CVE-2011-3595|https://www.openwall.com/lists/oss-security/2011/10/04/7|Exploit,Mailing List,Third Party Advisory
5879|CVE-2011-3610|https://www.openwall.com/lists/oss-security/2011/10/10/3|Mailing List,Third Party Advisory
5880|CVE-2011-3611,CVE-2011-3612|https://www.openwall.com/lists/oss-security/2011/10/10/4|Mailing List,Third Party Advisory
5881|CVE-2011-3613,CVE-2011-3614|https://www.openwall.com/lists/oss-security/2011/10/10/5|Mailing List,Third Party Advisory
5882|CVE-2011-3621|https://www.openwall.com/lists/oss-security/2011/10/18/8|Mailing List,Third Party Advisory
5883|CVE-2016-4761|http://www.openwall.com/lists/oss-security/2016/11/04/14|Mailing List,Third Party Advisory
5884|CVE-2011-3622|https://www.openwall.com/lists/oss-security/2011/10/18/9|Mailing List,Third Party Advisory
5885|CVE-2012-2087|http://www.openwall.com/lists/oss-security/2012/04/08/3|Exploit,Mailing List,Third Party Advisory
5886|CVE-2012-2087|http://www.openwall.com/lists/oss-security/2012/04/09/4|Mailing List,Third Party Advisory
5887|CVE-2012-5867|http://www.openwall.com/lists/oss-security/2012/11/14/15|Exploit,Mailing List,Third Party Advisory
5888|CVE-2013-4175|http://www.openwall.com/lists/oss-security/2013/07/27/5|Exploit,Mailing List,Third Party Advisory
5889|CVE-2013-4176|http://www.openwall.com/lists/oss-security/2013/07/27/6|Exploit,Mailing List,Third Party Advisory
5890|CVE-2015-5239|http://www.openwall.com/lists/oss-security/2015/09/02/7|Patch,Mailing List,Third Party Advisory
5891|CVE-2015-5278|http://www.openwall.com/lists/oss-security/2015/09/15/2|Patch,Mailing List,Third Party Advisory
5892|CVE-2015-5745|http://www.openwall.com/lists/oss-security/2015/08/06/3|Mailing List,Third Party Advisory
5893|CVE-2015-5745|http://www.openwall.com/lists/oss-security/2015/08/06/5|Exploit,Mailing List,Third Party Advisory
5894|CVE-2020-7936,CVE-2020-7939,CVE-2020-7941,CVE-2020-7937,CVE-2020-7938,CVE-2020-7940|http://www.openwall.com/lists/oss-security/2020/01/24/1|Third Party Advisory
5895|CVE-2020-7936,CVE-2020-7939,CVE-2020-7941,CVE-2020-7937,CVE-2020-7938,CVE-2020-7940|https://www.openwall.com/lists/oss-security/2020/01/22/1|Mailing List,Third Party Advisory
5896|CVE-2012-6649|http://www.openwall.com/lists/oss-security/2014/06/26/4|Mailing List,Third Party Advisory
5897|CVE-2012-6302|http://www.openwall.com/lists/oss-security/2012/12/10/1|Mailing List,Third Party Advisory
5898|CVE-2013-4333,CVE-2013-4334,CVE-2013-4335|http://www.openwall.com/lists/oss-security/2013/09/11/6|Patch,Mailing List,Third Party Advisory
5899|CVE-2014-1923,CVE-2014-1925,CVE-2014-1922,CVE-2014-1924|http://www.openwall.com/lists/oss-security/2014/02/07/10|Mailing List,Third Party Advisory
5900|CVE-2014-1923,CVE-2014-1925,CVE-2014-1922,CVE-2014-1924|http://www.openwall.com/lists/oss-security/2014/02/10/3|Mailing List,Third Party Advisory
5901|CVE-2015-4041,CVE-2015-4042|http://openwall.com/lists/oss-security/2015/05/15/1|Patch,Mailing List,Exploit,Third Party Advisory
5902|CVE-2014-9720|http://openwall.com/lists/oss-security/2015/05/19/4|Patch,Mailing List,Third Party Advisory
5903|CVE-2015-2928,CVE-2015-2929|http://openwall.com/lists/oss-security/2015/04/06/5|Mailing List,Third Party Advisory
