|cve-ids|ex_url|types
34|CVE-2015-1777|http://www.openwall.com/lists/oss-security/2015/03/04/7|Mailing List
35|CVE-2017-0358|http://www.openwall.com/lists/oss-security/2017/02/04/1|Mailing List,Third Party Advisory
36|CVE-2018-1106|http://www.openwall.com/lists/oss-security/2018/04/23/3|Mailing List,Third Party Advisory
37|CVE-2018-10361|http://www.openwall.com/lists/oss-security/2018/04/24/1|Mailing List,Third Party Advisory
38|CVE-2019-12449,CVE-2019-12448,CVE-2019-12447,CVE-2018-10361|http://www.openwall.com/lists/oss-security/2019/07/09/3|Mailing List,Third Party Advisory
39|CVE-2016-9602|http://www.openwall.com/lists/oss-security/2017/01/17/12|Mailing List,Third Party Advisory
40|CVE-2014-1846,CVE-2014-1845|http://www.openwall.com/lists/oss-security/2014/02/03/19|Mailing List
41|CVE-2013-2233|http://www.openwall.com/lists/oss-security/2013/07/01/2|Mailing List,Third Party Advisory
42|CVE-2013-2233|http://www.openwall.com/lists/oss-security/2013/07/02/6|Mailing List,Third Party Advisory
43|CVE-2018-1087|http://www.openwall.com/lists/oss-security/2018/05/08/5|Mailing List
44|CVE-2018-3639|http://www.openwall.com/lists/oss-security/2020/06/10/1|Mailing List,Third Party Advisory
45|CVE-2018-3639|http://www.openwall.com/lists/oss-security/2020/06/10/2|Mailing List,Third Party Advisory
46|CVE-2018-3639|http://www.openwall.com/lists/oss-security/2020/06/10/5|Mailing List,Third Party Advisory
47|CVE-2018-10092|http://www.openwall.com/lists/oss-security/2018/05/21/2|Exploit,Mailing List,Technical Description,Third Party Advisory
48|CVE-2018-10094|http://www.openwall.com/lists/oss-security/2018/05/21/1|Exploit,Mailing List
49|CVE-2018-10095|http://www.openwall.com/lists/oss-security/2018/05/21/3|Mailing List
50|CVE-2019-14895|https://www.openwall.com/lists/oss-security/2019/11/22/2|Patch,Mailing List,Third Party Advisory
51|CVE-2015-2060|http://www.openwall.com/lists/oss-security/2015/02/18/3|Exploit,Mailing List,Third Party Advisory
52|CVE-2015-2060|http://www.openwall.com/lists/oss-security/2015/02/23/16|Mitigation,Mailing List,Third Party Advisory
53|CVE-2015-2060|http://www.openwall.com/lists/oss-security/2015/02/23/24|Mitigation,Mailing List,Third Party Advisory
54|CVE-2015-3408,CVE-2015-3409,CVE-2015-3406,CVE-2015-3407|http://www.openwall.com/lists/oss-security/2015/04/07/1|Patch,Mailing List,Third Party Advisory
55|CVE-2015-3408,CVE-2015-3409,CVE-2015-3406,CVE-2015-3407|http://www.openwall.com/lists/oss-security/2015/04/23/17|Patch,Mailing List,Third Party Advisory
56|CVE-2019-15945,CVE-2019-19480,CVE-2019-19481,CVE-2019-6502,CVE-2019-19479,CVE-2019-15946|http://www.openwall.com/lists/oss-security/2019/12/29/1|Mailing List,Third Party Advisory
57|CVE-2019-19118|http://www.openwall.com/lists/oss-security/2019/12/02/1|Patch,Mailing List,Third Party Advisory
58|CVE-2012-4428|http://www.openwall.com/lists/oss-security/2012/09/13/27|Mailing List,Third Party Advisory
59|CVE-2012-4526,CVE-2012-4525|http://www.openwall.com/lists/oss-security/2012/10/18/4|Mailing List,Third Party Advisory
60|CVE-2012-4526,CVE-2012-4525|http://www.openwall.com/lists/oss-security/2013/02/11/1|Mailing List,Third Party Advisory
61|CVE-2013-2106|http://www.openwall.com/lists/oss-security/2013/05/18/6|Mailing List,Third Party Advisory
62|CVE-2011-4121,CVE-2013-2228|http://www.openwall.com/lists/oss-security/2013/07/01/1|Mailing List,Third Party Advisory
63|CVE-2019-19536,CVE-2019-19525,CVE-2019-19530,CVE-2019-19532,CVE-2019-19531,CVE-2019-19535,CVE-2019-19537,CVE-2019-19524,CVE-2019-19527,CVE-2019-19529,CVE-2019-19523,CVE-2019-19528,CVE-2019-19526,CVE-2019-19534,CVE-2019-19533|http://www.openwall.com/lists/oss-security/2019/12/03/4|Mailing List,Third Party Advisory
64|CVE-2016-1000108,CVE-2016-1000104,CVE-2016-1000107|http://www.openwall.com/lists/oss-security/2016/07/18/6|Mailing List,Third Party Advisory
65|CVE-2013-7325|http://www.openwall.com/lists/oss-security/2014/02/12/14|Mailing List,Third Party Advisory
66|CVE-2019-19579|http://www.openwall.com/lists/oss-security/2019/12/05/7|Mailing List,Third Party Advisory
67|CVE-2019-19579|https://www.openwall.com/lists/oss-security/2019/11/26/2|Mailing List,Third Party Advisory
68|CVE-2019-19522,CVE-2019-19521,CVE-2019-19519,CVE-2019-19520|http://www.openwall.com/lists/oss-security/2019/12/04/5|Mailing List,Exploit,Third Party Advisory
69|CVE-2019-19522,CVE-2019-19521,CVE-2019-19519,CVE-2019-19520|https://www.openwall.com/lists/oss-security/2019/12/04/5|Mailing List,Exploit,Third Party Advisory
70|CVE-2019-19521,CVE-2019-19520|http://www.openwall.com/lists/oss-security/2019/12/04/6|Mailing List
